"auth.name","2014","2015","2016","2017","2018"
"Stoke-on-Trent",94.462126034373,NA,79.2996453900709,87.4348958333333,94.462126034373
"Lincolnshire",94.0988835725678,NA,118.081761006289,122.162162162162,94.0988835725678
"South Norfolk",93.4177215189873,NA,111.326860841424,83.987915407855,93.4177215189873
"Wigan",92.3375363724539,NA,69.9201741654572,85.7455181460429,92.3375363724539
"Oldham",91.7036379769299,NA,112.191103789127,97.9889391654097,91.7036379769299
"Welwyn Hatfield",90.887573964497,NA,78.535191650757,84.1380614225705,90.887573964497
"Dartford",90.8489525909592,NA,102.109181141439,83.4900731452456,90.8489525909592
"South Oxfordshire",90.4371584699454,NA,58.0395528804815,70.0201207243461,90.4371584699454
"Oxfordshire",88.7075091223353,NA,56.5905383360522,80.2310924369748,88.7075091223353
"Stroud",87.6360039564787,NA,60.4558969276511,49.3670886075949,87.6360039564787
"Blaby",85.2941176470588,NA,121.25,99.0291262135922,85.2941176470588
"Tendring",85.2272727272727,NA,84.5373891001267,80.3594351732991,85.2272727272727
"Durham",85.1378446115288,NA,92.9127516778523,86.7900282703675,85.1378446115288
"North Kesteven",83.5014005602241,NA,91.8840579710145,64.9171270718232,83.5014005602241
"Wycombe",NA,NA,NA,NA,83.257477243173
"Knowsley",82.4455205811138,NA,74.3712574850299,77.2952853598015,82.4455205811138
"South Holland",81.1659192825112,NA,69.6113074204947,76.4227642276423,81.1659192825112
"Kettering",NA,NA,NA,NA,80.5736636245111
"Colchester",80.3625904297045,NA,75.8249907304412,79.2386291708111,80.3625904297045
"Mansfield",79.9408284023669,NA,87.0848708487085,82.5178997613365,79.9408284023669
"Sunderland",78.8751255440241,NA,83.3966565349544,76.8110918544194,78.8751255440241
"Copeland",77.8195488721805,NA,141.390518665419,NA,77.8195488721805
"Bradford",77.6223776223776,NA,50.512070226774,52.8155706727135,77.6223776223776
"Basildon",76.4906303236797,NA,84.2756183745583,86.875,76.4906303236797
"West Sussex",76.3885661166628,NA,80.5616740088106,83.5012251565478,76.3885661166628
"Blackburn with Darwen",76.1410788381743,NA,68.780971258672,67.8221859706362,76.1410788381743
"Tandridge",76.0204081632653,NA,236.111111111111,171.028037383178,76.0204081632653
"Enfield",75.8105068148736,NA,67.2162529113004,105.147568455214,75.8105068148736
"Sandwell",75.4639175257732,NA,80.1202034211743,77.0989010989011,75.4639175257732
"East Sussex",75.2247752247752,NA,70.3530844155844,71.1463223787167,75.2247752247752
"Wyre",74.2556917688266,NA,73.8983050847458,67.3539518900344,74.2556917688266
"Oxford",74.0693196405648,NA,48.9690319240583,54.1698224241311,74.0693196405648
"St Helens",73.7547892720306,NA,91.0794602698651,73.7492279184682,73.7547892720306
"Hinckley & Bosworth",73.5338345864662,NA,76.9352290679305,84.4677137870855,73.5338345864662
"St Albans",73.1696999664819,NA,62.185534591195,56.4796425024826,73.1696999664819
"Cannock Chase",73.0322580645161,NA,62.9781420765027,64.8575305291723,73.0322580645161
"Gateshead",72.1289151157512,NA,74.0139211136891,75.3527751646284,72.1289151157512
"Salford",71.4586846543002,NA,70.466082141209,72.8177295341474,71.4586846543002
"Chorley",71.2784588441331,NA,51.0678504669112,77.4737175043328,71.2784588441331
"Norwich",71.2158111652304,NA,71.622031328954,72.8899038919022,71.2158111652304
"Liverpool",71.1225289558478,NA,65.7001265288908,65.8040350727845,71.1225289558478
"Ashford",70.5907826797279,NA,47.6683937823834,66.9501068466223,70.5907826797279
"Lancashire",70.5458575782765,NA,72.1955128205128,68.1861958266453,70.5458575782765
"Luton",70.4578594342374,NA,71.1567732115677,62.671905697446,70.4578594342374
"East Hertfordshire",70.3867848509267,NA,81.4219678626458,72.7442827442827,70.3867848509267
"Walsall",70.3587161736941,NA,64.14686825054,62.5631313131313,70.3587161736941
"Fareham",70.0858186761832,NA,64.7806478064781,68.2306163021869,70.0858186761832
"Dover",70.0305810397553,NA,54.0483255616787,55.2822580645161,70.0305810397553
"Carlisle",69.8707138842046,NA,69.1167753408417,66.9281834640917,69.8707138842046
"Ipswich",69.8638743455497,NA,65.3816890692366,66.6063582321013,69.8638743455497
"Rushmoor",69.8120595144871,NA,62.2673434856176,63.6173767752715,69.8120595144871
"Great Yarmouth",69.5170229612035,NA,68.7395519893012,76.7368421052632,69.5170229612035
"Shepway",68.478757423481,NA,63.8219895287958,63.5405690200211,68.478757423481
"Thurrock",68.4310018903592,NA,88.0195599022005,68.3531746031746,68.4310018903592
"Ribble Valley",68,NA,75.9649122807018,76.3025210084034,68
"Forest Heath",NA,NA,NA,NA,67.7067082683307
"East Staffordshire",67.6734693877551,NA,58.8104089219331,72.2222222222222,67.6734693877551
"Warwick",67.3368388493659,NA,51.9886363636364,66.3662697135501,67.3368388493659
"Burnley",67.2826086956522,NA,66.1637931034483,69.6864111498258,67.2826086956522
"Hart",67.0697674418605,NA,68.3364839319471,71.7228464419476,67.0697674418605
"Devon",66.5328768740409,NA,54.7330850403476,54.5586950189339,66.5328768740409
"North Dorset",NA,NA,NA,NA,66.4742287461654
"Ashfield",66.2650602409639,NA,60.3960396039604,85.2760736196319,66.2650602409639
"Charnwood",65.7112526539278,NA,60.4188481675393,64.818763326226,65.7112526539278
"Cambridgeshire",65.6365997942387,NA,48.5870384325546,54.40125501133,65.6365997942387
"Wakefield",65.4901960784314,NA,63.3486566883047,68.9369828134946,65.4901960784314
"Erewash",65.2263374485597,NA,66.5961945031712,63.2323232323232,65.2263374485597
"North Hertfordshire",65.210027100271,NA,64.0353460972018,74.9716874292186,65.210027100271
"Hillingdon",64.8652185291809,NA,68.0681659449644,66.9713329330752,64.8652185291809
"Gloucester",64.7108484592655,NA,66.1926605504587,60.3122432210353,64.7108484592655
"Broxbourne",64.3337819650067,NA,55.6529360210342,59.8452278589854,64.3337819650067
"Kirklees",63.9894265961773,NA,59.6640356203198,61.0628210193599,63.9894265961773
"Dacorum",63.9315489249671,NA,77.5790921595598,71.3345039508341,63.9315489249671
"Bedford",63.835190506455,NA,70.0256191289496,67.0498084291188,63.835190506455
"Northamptonshire",63.7897214593958,NA,78.6388471137544,58.88161070209,63.7897214593958
"Wyre Forest",63.4679020516214,NA,67.053998632946,62.9952988582942,63.4679020516214
"Rotherham",63.3793103448276,NA,61.2197028928851,60.8017817371938,63.3793103448276
"Staffordshire Moorlands",63.0041724617524,NA,65.4098360655738,65.9159159159159,63.0041724617524
"Southwark",62.7852031861752,NA,53.2626427406199,54.7032143561428,62.7852031861752
"Hastings",62.1749408983452,NA,64.9739583333333,61.0677864427115,62.1749408983452
"Aylesbury Vale",NA,NA,NA,NA,62.1207477781183
"West Devon",61.9593998234775,NA,58.7221095334686,72.1542803386642,61.9593998234775
"Havering",61.8975635781611,NA,68.8306340927807,58.1843673326323,61.8975635781611
"Bassetlaw",61.2873980054397,NA,68.1818181818182,64.2857142857143,61.2873980054397
"Peterborough",60.9622744669218,NA,42.1179624664879,55.8503836317136,60.9622744669218
"West Dorset",NA,NA,NA,NA,60.8925210827747
"Bolton",60.2146099876187,NA,71.0779595765159,73.6311870346036,60.2146099876187
"Nuneaton & Bedworth",59.784138901924,NA,50.0230946882217,50.7841328413284,59.784138901924
"Adur",59.5988538681948,NA,72.9411764705882,72.107765451664,59.5988538681948
"Preston",59.4777562862669,NA,49.2516037063436,44.2648190916089,59.4777562862669
"East Riding of Yorkshire",59.1397849462366,NA,66.1578266494179,66.5022200296004,59.1397849462366
"Stockport",59.0035910526544,NA,71.8337545633249,67.9980979553019,59.0035910526544
"Wirral",59,NA,53.7688442211055,55.0579768092763,59
"Mendip",58.9778504739303,NA,52.6085493099966,58.7337104492118,58.9778504739303
"Greenwich",58.9109436365566,NA,61.545352743561,59.3393536121673,58.9109436365566
"Lewes",58.8465298142718,NA,56.029106029106,57.8252032520325,58.8465298142718
"Rugby",58.6387434554974,NA,55.7377049180328,51.965811965812,58.6387434554974
"Swale",58.5256887565153,NA,52.3550724637681,55.9856630824373,58.5256887565153
"Mid Devon",58.1578947368421,NA,45.2399012777656,51.4892480299185,58.1578947368421
"Sheffield",57.754197761194,NA,52.7389432186572,57.8111640405521,57.754197761194
"Northampton",NA,NA,NA,NA,57.7258138468592
"Test Valley",57.5990299110752,NA,50.0940910801656,52.7703477264043,57.5990299110752
"Harborough",57.3867367038739,NA,59.1639871382637,54.9497847919656,57.3867367038739
"Solihull",57.3733590913955,NA,44.9732880038854,45.9435924810467,57.3733590913955
"Ealing",57.3287511260885,NA,103.431557399127,72.2158766419189,57.3287511260885
"Stafford",57.2983870967742,NA,64.8897795591182,67.7842003853565,57.2983870967742
"Horsham",57.088122605364,NA,55.3752535496957,57.3200488003253,57.088122605364
"Barrow-in-Furness",56.4171122994652,NA,52.361673414305,52.058432934927,56.4171122994652
"Darlington",56.2960092987214,NA,54.397885994715,55.1169030279801,56.2960092987214
"Arun",55.9139784946236,NA,79.7973400886637,58.0882352941177,55.9139784946236
"Chesterfield",55.8532563891179,NA,57.957244655582,61.9469026548673,55.8532563891179
"South Lakeland",55.6914578812389,NA,45.1725474990306,54.2155425219941,55.6914578812389
"Coventry",55.5392156862745,NA,57.6612903225806,51.998755638513,55.5392156862745
"Stratford-on-Avon",55.4660126138753,NA,52.3279769262464,54.0996168582375,55.4660126138753
"Hertsmere",55.3992968357609,NA,68.6285714285714,65.978835978836,55.3992968357609
"Worthing",55.2254456483747,NA,54.6135646687697,59.5475460122699,55.2254456483747
"South Tyneside",55.1982851018221,NA,54.8197203826343,42.7315357561547,55.1982851018221
"Thanet",55.0645072742245,NA,74.389367816092,79.2099792099792,55.0645072742245
"Leicester City",54.9971198156682,NA,58.4701303096971,59.744077468442,54.9971198156682
"North Somerset",54.974358974359,NA,74.9319596693204,63.9358350042968,54.974358974359
"Watford",54.6125461254613,NA,66.6754201680672,85.1598993891484,54.6125461254613
"South Kesteven",54.3461237274863,NA,47.3527218493661,52.3880597014925,54.3461237274863
"Spelthorne",54.2928393302458,NA,79.731027857829,80.1359121798223,54.2928393302458
"Basingstoke & Deane",54.1737073335586,NA,53.9208364451083,52.0855240098142,54.1737073335586
"New Forest",54.1291905151267,NA,63.5282457879088,63.130659767141,54.1291905151267
"Amber Valley",53.8759689922481,NA,57.1026722925457,56.8820224719101,53.8759689922481
"North East Lincolnshire",53.7934186471664,NA,54.5632973503435,49.8784637822071,53.7934186471664
"Portsmouth",53.7902991577113,NA,47.8395061728395,49.5246326707001,53.7902991577113
"Tonbridge & Malling",53.3652492255703,NA,55.8002481389578,48.2800241400121,53.3652492255703
"St Edmundsbury",NA,NA,NA,NA,53.2036409066571
"Brentwood",53.1120763648659,NA,50.4618937644342,51.1904761904762,53.1120763648659
"East Dorset",NA,NA,NA,NA,52.924791086351
"King's Lynn & West Norfolk",52.8658406129325,NA,48.5095812633073,48.8956012837455,52.8658406129325
"Hambleton",52.7614571092832,NA,43.9499304589708,52.7318932655654,52.7614571092832
"Newark & Sherwood",52.5036818851252,NA,51.4619883040936,54.7112462006079,52.5036818851252
"Newcastle-under-Lyme",52.3760330578512,NA,44.8082319925164,47.1241170534813,52.3760330578512
"Mid Sussex",52.2775052557814,NA,51.588785046729,55.0293685756241,52.2775052557814
"Huntingdonshire",52.1538461538462,NA,50.4329896907217,44.3286573146293,52.1538461538462
"Bromsgrove",52.0096463022508,NA,52.0572450805009,46.3317384370016,52.0096463022508
"Waltham Forest",51.8441373704532,NA,62.616144018583,58.2906608144355,51.8441373704532
"Bury",51.517571884984,NA,48.2170542635659,51.1941448382126,51.517571884984
"Allerdale",51.3711151736746,NA,55.7132188200149,67.7461139896373,51.3711151736746
"Warwickshire",51.0658682634731,NA,49.1543065313557,50.9299363057325,51.0658682634731
"Runnymede",51.0516252390057,NA,60.6896551724138,56.578947368421,51.0516252390057
"South Hams",50.6798516687268,NA,42.6608369768894,50.9066930431916,50.6798516687268
"Sefton",50.5035971223022,NA,50.5821985395698,49.4590732802613,50.5035971223022
"Maidstone",50.2488800398208,NA,44.5820433436532,48.4567901234568,50.2488800398208
"Mole Valley",50.1184433164129,NA,47.9506390480388,43.4747145187602,50.1184433164129
"Chiltern",NA,NA,NA,NA,50.0460405156538
"Medway",49.8751040799334,NA,52.2616997965253,42.6793056190041,49.8751040799334
"Newcastle upon Tyne",49.6680022896394,NA,55.9431067044382,51.0235678651299,49.6680022896394
"Derby City",49.6156009750609,NA,41.8744625967326,37.8417384925729,49.6156009750609
"Stevenage",49.3228219122701,NA,43.3296332374329,47.2769654587836,49.3228219122701
"Rutland",49.2091388400703,NA,51.4177693761815,47.1986417657046,49.2091388400703
"Lambeth",49.0453317322125,NA,55.2077243729777,43.2756909702556,49.0453317322125
"Torridge",49.0392006149116,NA,44.9367088607595,44.5660672400313,49.0392006149116
"Central Bedfordshire",49.0247759620453,NA,0,63.4420697412823,49.0247759620453
"Canterbury",48.8746604578968,NA,49.0246406570842,50.1314820658462,48.8746604578968
"Swindon",48.6567164179104,NA,51.4940239043825,47.2080354102826,48.6567164179104
"Barnsley",48.6396181384248,NA,52.8692879914984,53.3673469387755,48.6396181384248
"Harrogate",48.5859872611465,NA,40.7389162561576,46.4098073555166,48.5859872611465
"Epping Forest",48.2336956521739,NA,58.8983050847458,57.2780203784571,48.2336956521739
"Wychavon",48.0436177036562,NA,30.3457536085935,42.8054000658545,48.0436177036562
"Bristol",47.7832334751968,NA,44.6038568773234,48.235101862948,47.7832334751968
"Brent",47.4953292366402,NA,48.0930324233764,43.738743008816,47.4953292366402
"Malvern Hills",46.9473684210526,NA,42.7722772277228,40.4255319148936,46.9473684210526
"Woking",46.8846980186202,NA,41.8212478920742,44.7374817695673,46.8846980186202
"South Somerset",46.8436873747495,NA,42.5511661113755,46.3789682539683,46.8436873747495
"Cherwell",46.7741935483871,NA,34.0439781225583,45.6674473067916,46.7741935483871
"Wolverhampton",46.7218543046358,NA,53.9993470453803,43.0265210608424,46.7218543046358
"Poole",NA,NA,NA,NA,45.9991318188395
"West Lancashire",45.9970887918486,NA,55.6221889055472,52.4390243902439,45.9970887918486
"Shropshire",45.8752552073361,NA,47.8013349038084,45.2802501562395,45.8752552073361
"Barking & Dagenham",45.3746530989824,NA,51.0511452776906,51.8638098033461,45.3746530989824
"Hackney",45.3265765765766,NA,45.9454423492584,43.45164795364,45.3265765765766
"Kingston upon Thames",45.3174039828544,NA,43.6301950805768,36.470389456788,45.3174039828544
"Wiltshire",45.3100351899041,NA,53.8950097213221,42.3046566692976,45.3100351899041
"Leeds",45.0914014895058,NA,38.0721551176097,37.439667334967,45.0914014895058
"Mid Suffolk",45.0166112956811,NA,30.2898550724638,16.2587412587413,45.0166112956811
"Worcester",44.8627450980392,NA,34.6143437077131,37.4966992342223,44.8627450980392
"Lincoln",44.8461538461538,NA,43.3198380566802,47.125621007807,44.8461538461538
"Richmond upon Thames",44.7463070006423,NA,38.8181279620853,36.7386400257815,44.7463070006423
"Eden",44.3452380952381,NA,52.0618556701031,59.1044776119403,44.3452380952381
"Suffolk Coastal",NA,NA,NA,NA,44.0594059405941
"Tunbridge Wells",44.0281030444965,NA,52.6867627785059,44.5399464562491,44.0281030444965
"Reading",44.0218712029162,NA,70.6230904545875,45.6124516478646,44.0218712029162
"Manchester",43.9408009286129,NA,46.4154856550294,44.6728088825892,43.9408009286129
"Guildford",43.8512248718157,NA,38.6251115980846,40.9109197714654,43.8512248718157
"Cheltenham",43.7566025776463,NA,46.3927610662754,43.2542535346274,43.7566025776463
"Blackpool",43.6439416493004,NA,42.8548770816812,42.2339108910891,43.6439416493004
"Gravesham",43.5239697224558,NA,43.0004777830865,45.2796420581655,43.5239697224558
"Sevenoaks",43.45137717819,NA,48.4292379471229,45.9886668654936,43.45137717819
"Fylde",43.046357615894,NA,47.5574712643678,50.0747384155456,43.046357615894
"Wokingham",42.9864253393665,NA,40.5509908168197,59.581805174026,42.9864253393665
"East Lindsey",42.8571428571429,NA,39.7225725094578,40.5336721728081,42.8571428571429
"Redbridge",42.8354874740705,NA,47.9362284820031,35.8091321853851,42.8354874740705
"Bournemouth",NA,NA,NA,NA,42.8114086146682
"Gosport",42.6966292134831,NA,45.2330508474576,41.9354838709677,42.6966292134831
"Sutton",42.5699300699301,NA,31.5457413249211,36.464560204953,42.5699300699301
"Birmingham",42.5077229063518,NA,45.0066709492514,43.3284346019358,42.5077229063518
"Epsom & Ewell",42.4905838041431,NA,34.7087950954963,41.4860681114551,42.4905838041431
"Melton",42.3019431988042,NA,40.7514450867052,42.5113464447806,42.3019431988042
"Tower Hamlets",42.1770924370578,NA,48.7461575796797,44.9866054341082,42.1770924370578
"Cambridge",42.1466973886329,NA,40.2849990371654,42.6104972375691,42.1466973886329
"Calderdale",41.976679622432,NA,47.3376423514928,41.728677733257,41.976679622432
"Purbeck",NA,NA,NA,NA,41.907514450867
"Croydon",41.5879701945815,NA,51.2836419222334,45.5587330341332,41.5879701945815
"Kingston upon Hull",41.5002698327037,NA,46.3959710418634,38.1687810259239,41.5002698327037
"Gloucestershire",41.3907897170335,NA,43.3407079646018,47.1622523926107,41.3907897170335
"Cornwall",41.3630880579011,NA,38.871807742988,38.6166057704422,41.3630880579011
"West Berkshire",41.3089874318236,NA,45.29302572262,43.7147255002565,41.3089874318236
"Uttlesford",41.0065237651445,NA,39.3810032017076,41.8558736426456,41.0065237651445
"Windsor & Maidenhead",40.8248117766041,NA,44.414535666218,40.3774981495189,40.8248117766041
"Harlow",40.8163265306122,NA,38.61852433281,41.9354838709677,40.8163265306122
"Braintree",40.7692307692308,NA,42.8828828828829,38.1818181818182,40.7692307692308
"City of London",40.7113274411853,NA,45.3110647181628,40.2053712480253,40.7113274411853
"Weymouth & Portland",NA,NA,NA,NA,40.638730482412
"Boston",40.1185770750988,NA,18.8679245283019,34.826883910387,40.1185770750988
"Sedgemoor",39.8467432950192,NA,38.1711409395973,38.8483373884834,39.8467432950192
"Newham",39.697008060092,NA,50.753553075682,25.0098790800601,39.697008060092
"Lancaster",39.6407953816549,NA,39.5357017235315,43.4316353887399,39.6407953816549
"Eastbourne",39.6351575456053,NA,41.5959252971138,39.8576512455516,39.6351575456053
"North Devon",39.5839524517088,NA,36.3098758131283,37.2891387984611,39.5839524517088
"Cotswold",39.5243952439524,NA,42.5229741019215,33.7436332767402,39.5243952439524
"West Somerset",NA,NA,NA,NA,38.8973966309342
"High Peak",38.8660640920296,NA,39.5629238884702,40.9899458623357,38.8660640920296
"Rushcliffe",38.6682242990654,NA,52.6223776223776,43.4146341463415,38.6682242990654
"South Bucks",NA,NA,NA,NA,38.4294068504595
"Bath & North East Somerset",38.091379393104,NA,40.3982093277796,35.9506705693426,38.091379393104
"Lichfield",37.9937860630271,NA,41.7615042058387,33.8319401671799,37.9937860630271
"Haringey",37.9122893217339,NA,43.5035518059898,38.8156016296307,37.9122893217339
"Richmondshire",37.8923766816144,NA,34.9333333333333,33.3333333333333,37.8923766816144
"Nottingham",37.7617463812245,NA,32.3369042273398,29.302461328923,37.7617463812245
"Rother",37.363304981774,NA,39.5053475935829,42.069434989789,37.363304981774
"Bromley",37.3267326732673,NA,45.427807486631,36.3075657894737,37.3267326732673
"Rochford",37.1018113678951,NA,34.3651295009476,37.1983914209115,37.1018113678951
"Southend-on-Sea",36.8317319536832,NA,39.5188538991756,36.9579457618237,36.8317319536832
"Winchester",36.7984780540834,NA,38.2673117629271,35.9156935346055,36.7984780540834
"Chelmsford",36.6692112617742,NA,39.5064868990079,40.7562671271642,36.6692112617742
"Barnet",36.5150047679075,NA,49.852045256745,47.6558528422007,36.5150047679075
"Ryedale",36.4210526315789,NA,30.0228310502283,22.6347305389222,36.4210526315789
"Tameside",36.3932898415657,NA,67.4456343059862,28.3874045801527,36.3932898415657
"Teignbridge",35.8331060812653,NA,33.6413514293965,35.7183580387685,35.8331060812653
"Islington",35.7501177905269,NA,41.3341110019646,37.5848115130678,35.7501177905269
"Harrow",35.7302321789322,NA,35.9138323994573,41.2017504587751,35.7302321789322
"Taunton Deane",NA,NA,NA,NA,35.7205050065303
"Derbyshire Dales",35.3188239786178,NA,22.4534026874729,28.81064834693,35.3188239786178
"Eastleigh",35.1648351648352,NA,43.2556362246847,54.0496540496541,35.1648351648352
"East Hampshire",35.0980392156863,NA,41.041041041041,37.9503263982787,35.0980392156863
"Chichester",34.8121811717422,NA,32.6407613005551,32.7446076899031,34.8121811717422
"Merton",34.7763193142245,NA,35.836627140975,33.3242832319722,34.7763193142245
"Camden",34.2254519673874,NA,33.0810160485214,46.1106986719459,34.2254519673874
"Bexley",33.9716214354594,NA,50.8510638297872,45.1998572448251,33.9716214354594
"North Norfolk",33.8697878566203,NA,32.8101071975498,34.3488194973343,33.8697878566203
"Hammersmith & Fulham",33.6894858683762,NA,34.8493831342989,35.1600784057498,33.6894858683762
"Trafford",33.5979790689282,NA,52.5929549902153,38.7191755612808,33.5979790689282
"East Devon",33.5574229691877,NA,30.6289881494986,33.8731418198067,33.5574229691877
"Waveney",NA,NA,NA,NA,33.3188720173536
"Waverley",33.1498807558246,NA,35.1401869158879,30.1087801087801,33.1498807558246
"Elmbridge",32.6896423799732,NA,55.8608949416342,42.9301137682842,32.6896423799732
"Craven",32.6614629939724,NA,28.4713375796178,28.2741738066095,32.6614629939724
"York",32.4147594581971,NA,29.5174909529554,32.1246105919003,32.4147594581971
"Havant",31.6300459887583,NA,66.2508900349947,37.9635403293842,31.6300459887583
"Castle Point",31.1601150527325,NA,41.7547568710359,33.1910352187833,31.1601150527325
"Tewkesbury",30.7262569832402,NA,40.8647140864714,41.5204678362573,30.7262569832402
"Exeter",30.5698860227954,NA,32.4018237976173,31.2491541480579,30.5698860227954
"Torbay",30.4748313440581,NA,38.8001205908954,40.625488663018,30.4748313440581
"Christchurch",NA,NA,NA,NA,30.4261645193261
"Brighton & Hove",29.0626960102539,NA,30.0708752266359,28.0712530712531,29.0626960102539
"Scarborough",26.9060773480663,NA,27.9126213592233,25.3881105641802,26.9060773480663
"Isle of Wight",26.4123102866779,NA,27.5216475544114,30.3735024665257,26.4123102866779
"Tamworth",26.3821532492725,NA,28.4210526315789,25.9405940594059,26.3821532492725
"Kensington & Chelsea",24.9291329084659,NA,28.0304216530589,26.2517117425539,24.9291329084659
"Nottinghamshire",24.3542435424354,NA,54.640522875817,18.4257602862254,24.3542435424354
"Lewisham",24.2496977119805,NA,31.4683544303797,33.1105913798864,24.2496977119805
"Maldon",23.785594639866,NA,31.7591499409681,24.4243421052632,23.785594639866
"North Tyneside",23.6808236808237,NA,20.3246294989414,30.8959421454399,23.6808236808237
"Wandsworth",23.2172519306426,NA,31.7899078601603,24.1424678131755,23.2172519306426
"Westminster",20.0738650300531,NA,17.0172154968985,35.1761221767885,20.0738650300531
"Milton Keynes",16.7974126066612,NA,19.6958777745748,19.5384286630102,16.7974126066612
"Southampton",13.6199682585486,NA,41.5858053784308,29.4044536509581,13.6199682585486
"Herefordshire",12.808526551982,NA,31.377605845691,13.4812988080559,12.808526551982
"Hounslow",7.2773790064672,NA,8.63858363858364,4.69406819243344,7.2773790064672
"Plymouth",3.6022005219929,NA,1.43884892086331,2.82805429864253,3.6022005219929
"Selby",-37.9310344827586,NA,37.3563218390805,47.8827361563518,-37.9310344827586
"Bolsover",NA,NA,NA,NA,NA
"Breckland",NA,NA,6566.66666666667,21300,NA
"Doncaster",NA,NA,NA,NA,NA
"Forest of Dean",NA,NA,137.857142857143,160,NA
"Hertfordshire",NA,NA,NA,NA,NA
"Hyndburn",NA,NA,2700,5150,NA
"Isles of Scilly",NA,NA,NA,NA,NA
"Kent",NA,NA,NA,NA,NA
"North East Derbyshire",NA,NA,3800,1050,NA
"Reigate & Banstead",40.0461183704842,63.0372492836676,30.3204047217538,31.0437912417516,NA
"South Cambridgeshire",NA,NA,NA,NA,NA
"South Derbyshire",NA,NA,NA,NA,NA
"South Northamptonshire",NA,NA,NA,NA,NA
"Suffolk",NA,NA,NA,NA,NA
"Telford & Wrekin",126,88.1877022653722,101.158940397351,77.0833333333333,NA
"Wellingborough",NA,NA,NA,NA,NA
"Worcestershire",NA,NA,NA,NA,NA
"Total for London",37.5763547776808,NA,40.7716737754067,40.2598091705985,37.5763547776808
"Total for rest of England",52.310536572811,66.8208373904576,52.3539663662125,51.5507377732915,52.5693232712832
"Total for all of England",45.8425130579699,66.8208373904576,47.4083205413344,46.6649331670111,46.2291093094281
